customer_name,customer_phone,product_name,quantity,unit_price,discount,paid_amount,sale_date
Rashed Ali,01763278908,Sprite 1L Bottle,5,85.0,0.0,425.0,2025-07-02
Rashed Ali,01763278908,Ginger Loose,4,220.0,0.0,880.0,2025-07-02
Rahim Sheikh,01798474353,Chinigura Rice 1kg Pack,2,165.0,0.0,231.0,2025-07-02
Rahim Sheikh,01798474353,Fresh Cheese 250g Pack,5,200.0,0.0,700.0,2025-07-02
Rashed Das,01729318518,Tiger Energy Drink 250ml,5,75.0,5.0,370.0,2025-07-02
Rahima Roy,01711470400,Pran Chanachur 400g Pack,5,88.0,0.0,440.0,2025-07-02
Rahima Roy,01711470400,7UP 250ml Bottle,2,25.0,0.0,50.0,2025-07-02
Rahima Roy,01711470400,Meghna Sugar 1kg Pack,6,89.0,0.0,534.0,2025-07-02
Sultana Khan,01757890162,Red Onion Loose,2,66.0,0.0,132.0,2025-07-02
Nipu Hossain,01744772550,Icing Sugar 200g Pack,3,58.0,0.0,174.0,2025-07-02
Neela Islam,01735021466,Radhuni Mustard Oil 1L Bottle,2,195.0,5.0,380.0,2025-07-02
Neela Islam,01735021466,ACI Vermicelli 200g Pack,5,55.0,5.0,265.0,2025-07-02
Sumaiya Hossain,01794969013,Nazirshail Rice Loose,3,92.0,5.0,189.7,2025-07-02
Nasrin Begum,01731545867,Fresh Atta 1kg Pack,1,70.0,0.0,70.0,2025-07-02
Sabbir Ahmed,01783569459,Country Eggs (Dozen),1,170.0,0.0,170.0,2025-07-02
Nasrin Ahmed,01792087367,Nazirshail Rice 5kg Pack,1,460.0,0.0,322.0,2025-07-02
Rahim Sarkar,01776683789,Teer Sugar 1kg Pack,4,88.0,0.0,352.0,2025-07-02
Rahima Sheikh,01782518935,BD Salt 1kg Pack,3,35.0,0.0,105.0,2025-07-02
Rahima Sheikh,01782518935,Brown Atta (Whole Wheat) Loose,4,90.0,0.0,360.0,2025-07-02
Sultana Khan,01757890162,ACI Pure Dal Loose,6,155.0,5.0,925.0,2025-07-02
Tamim Begum,01720483208,Coriander Leaves Loose,1,45.0,0.0,45.0,2025-07-02
Tamim Begum,01720483208,RC Cola 250ml Bottle,3,23.0,0.0,69.0,2025-07-02
Neela Das,01772617248,Pran Ghee 200g Jar,1,340.0,3.33,231.0,2025-07-02
Neela Das,01772617248,Hilsa Fish Frozen,4,1250.0,3.33,3493.0,2025-07-02
Neela Das,01772617248,Radhuni Chili Sauce 340g Bottle,1,115.0,3.33,73.5,2025-07-02
Fatema Islam,01794491439,Fresh Vermicelli 200g Pack,2,52.0,1.67,99.0,2025-07-02
Fatema Islam,01794491439,Tiger Energy Drink 250ml,1,75.0,1.67,70.0,2025-07-02
Fatema Islam,01794491439,Rupchanda Soyabean Oil 5L Bottle,2,945.0,1.67,1885.0,2025-07-02
Sultana Chowdhury,01710082263,Green Chili Loose,4,120.0,10.0,470.0,2025-07-02
Rashed Ali,01763278908,Pran Masoor Dal Loose,4,158.0,5.0,627.0,2025-07-02
Rozina Sheikh,01759149581,Fresh Atta 5kg Pack,3,340.0,0.0,1020.0,2025-07-02
Rozina Sheikh,01759149581,Fresh Drinking Water 1L,4,20.0,0.0,80.0,2025-07-02
Shamima Khan,01775302980,Fresh Brown Bread 400g Loaf,2,55.0,0.0,110.0,2025-07-02
Sultana Rahman,01786554926,Tomato Loose,1,85.0,0.0,85.0,2025-07-02
Mannan Mia,01795672874,ACI Vermicelli 500g Pack,3,135.0,0.0,405.0,2025-07-02
Mannan Mia,01795672874,Rupchanda Soyabean Oil 5L Bottle,6,945.0,0.0,5670.0,2025-07-02
Mannan Mia,01795672874,Radhuni Meat Curry Masala 100g Pack,3,88.0,0.0,264.0,2025-07-02
Shakib Ahmed,01764598478,Farm Fresh Eggs Brown (Dozen),4,155.0,0.0,620.0,2025-07-02
Shakib Ahmed,01764598478,Ladies Finger (Dherosh) Loose,6,72.0,0.0,432.0,2025-07-02
Karim Begum,01762527815,Suji (Semolina) 500g Pack,1,55.0,5.0,50.0,2025-07-02
Sultana Khan,01757890162,Fennel Seeds (Mouri) 100g Pack,4,90.0,0.0,360.0,2025-07-02
Tamim Begum,01720483208,Teer Atta 2kg Pack,1,144.0,0.0,144.0,2025-07-03
Rashed Hossain,01732484555,Green Tea 25 Bags Pack,5,125.0,20.0,423.5,2025-07-03
Tamim Begum,01720483208,Cabbage Loose,3,40.0,1.67,115.0,2025-07-03
Tamim Begum,01720483208,Duck Eggs (Dozen),1,180.0,1.67,175.0,2025-07-03
Tamim Begum,01720483208,Nazirshail Rice Loose,6,92.0,1.67,547.0,2025-07-03
Farzana Islam,01790359038,Katla Fish Frozen,5,360.0,0.0,1800.0,2025-07-03
Farzana Islam,01790359038,Pran Chanachur 400g Pack,2,88.0,0.0,176.0,2025-07-03
Rashed Ali,01763278908,Lexus Biscuit 200g Pack,6,42.0,0.0,252.0,2025-07-03
Rashed Ali,01763278908,Coriander Leaves Loose,3,45.0,0.0,135.0,2025-07-03
Rashed Ali,01763278908,Meghna Sugar 1kg Pack,6,89.0,0.0,534.0,2025-07-03
Nipu Khan,01757863223,Radhuni BBQ Sauce 340g Bottle,3,135.0,5.0,400.0,2025-07-03
Jannat Sarkar,01784870614,Mutton (Goat),1,1100.0,10.0,1090.0,2025-07-03
Farzana Islam,01790359038,Sundarbans Honey 500g Bottle,1,580.0,10.0,228.0,2025-07-03
Jabbar Rahman,01711619648,Radhuni Mustard Oil 5L Bottle,5,975.0,0.0,3412.5,2025-07-03
Tasnia Hossain,01779574454,Kurkure 85g Pack,3,32.0,20.0,76.0,2025-07-03
Rahim Das,01797849777,Radhuni Fish Curry Masala 100g Pack,2,88.0,0.0,176.0,2025-07-03
Rahim Das,01797849777,Teer Dal (Lentils) Loose,6,135.0,0.0,810.0,2025-07-03
Neela Hossain,01792158192,Molasses (Gur) 500g,5,55.0,0.0,275.0,2025-07-03
Jabbar Rahman,01711619648,Radhuni Fish Curry Masala 100g Pack,5,88.0,5.0,435.0,2025-07-03
Neela Hossain,01792158192,Pran Fried Onion 200g Pack,1,145.0,0.0,101.5,2025-07-03
Neela Hossain,01792158192,Radhuni Chili Powder 200g Pack,2,158.0,0.0,221.2,2025-07-03
Sultana Khan,01757890162,Lays Chips 50g Pack,3,25.0,0.0,30.0,2025-07-03
Karim Akter,01791709120,Nazirshail Rice Loose,5,92.0,0.0,460.0,2025-07-03
Tamim Begum,01720483208,Pran Noodles 350g Pack,4,42.0,2.5,65.2,2025-07-03
Tamim Begum,01720483208,Bashmati Rice 2kg Pack,6,395.0,2.5,946.0,2025-07-03
Neela Islam,01735021466,Fenugreek (Methi) 50g Pack,6,48.0,0.0,288.0,2025-07-03
Neela Islam,01735021466,Radhuni Chaat Masala 50g Pack,3,65.0,0.0,195.0,2025-07-03
Neela Islam,01735021466,Chinigura Rice 1kg Pack,6,165.0,0.0,990.0,2025-07-03
Shakib Ahmed,01764598478,Radhuni Turmeric Powder 100g Pack,3,75.0,0.0,225.0,2025-07-03
Shakib Ahmed,01764598478,Pran Orange Juice 250ml Bottle,2,35.0,0.0,70.0,2025-07-03
Farzana Islam,01790359038,Fresh Ghee 1kg Jar,4,1700.0,10.0,6780.0,2025-07-03
Farzana Islam,01790359038,Anchor Butter 227g Pack,4,315.0,10.0,1240.0,2025-07-03
Shamima Khan,01775302980,Sattu Powder 500g Pack,4,75.0,5.0,118.0,2025-07-03
Sultana Sarkar,01786658248,Pran Chanachur 400g Pack,5,88.0,20.0,420.0,2025-07-03
Jabbar Uddin,01768383397,Coca Cola 1L Bottle,2,85.0,0.0,170.0,2025-07-03
Jabbar Das,01748196696,Desi Chicken (Country),6,520.0,0.0,3120.0,2025-07-03
Jabbar Das,01748196696,Maggi Noodles 4-Pack,6,95.0,0.0,570.0,2025-07-03
Jannat Sarkar,01784870614,Bitter Gourd (Korola) Loose,3,68.0,0.0,142.8,2025-07-03
Jannat Sarkar,01784870614,Miniket Rice 5kg Pack,1,390.0,0.0,273.0,2025-07-03
Abdul Chowdhury,01764263925,Radhuni Turmeric Powder 200g Pack,6,148.0,0.0,888.0,2025-07-03
Abdul Chowdhury,01764263925,Bottle Gourd (Lau) Loose,4,48.0,0.0,192.0,2025-07-03
Nipu Hossain,01744772550,Rupchanda Soyabean Oil 1L Bottle,6,189.0,0.0,1134.0,2025-07-03
Jabbar Rahman,01711619648,Broiler Chicken Frozen,6,310.0,20.0,1840.0,2025-07-03
Fatema Hossain,01757271259,Bashmati Rice Loose,6,195.0,0.0,1170.0,2025-07-03
Fatema Hossain,01757271259,Pran Mango Juice 1L Bottle,5,120.0,0.0,600.0,2025-07-03
Tasnia Hossain,01779574454,Sandwich Bread 350g Loaf,2,52.0,0.0,104.0,2025-07-03
Tasnia Hossain,01779574454,Pran Noodles 350g Pack,3,42.0,0.0,126.0,2025-07-03
Tasnia Hossain,01779574454,Pran Chanachur 400g Pack,5,88.0,0.0,440.0,2025-07-03
Rahima Sheikh,01782518935,Cake Rusk 300g Pack,5,75.0,20.0,355.0,2025-07-03
Nafisa Siddique,01728624916,Milk Vita 1L Pack,1,112.0,0.0,112.0,2025-07-03
Abdul Karim,01739674811,Fresh Milk 500ml Bottle,3,52.0,0.0,156.0,2025-07-03
Tasnia Uddin,01721472996,Radhuni Mustard Oil 1L Bottle,4,195.0,20.0,760.0,2025-07-03
Rahima Roy,01711470400,Coca Cola 250ml Bottle,5,25.0,0.0,50.0,2025-07-03
Shamima Hossain,01751962015,Mug Dal (Green Gram) Loose,6,155.0,0.0,651.0,2025-07-03
Sultana Chowdhury,01710082263,Pran Chanachur 400g Pack,3,88.0,0.0,264.0,2025-07-03
Sultana Chowdhury,01710082263,CP Eggs (Dozen),6,145.0,0.0,870.0,2025-07-03
Sultana Chowdhury,01710082263,Coca Cola 250ml Bottle,4,25.0,0.0,100.0,2025-07-03
Tasnia Hossain,01779574454,Shutki (Dried Fish),5,310.0,0.0,1550.0,2025-07-03
Tasnia Hossain,01779574454,Molasses (Gur) 500g,4,55.0,0.0,220.0,2025-07-03
Rafiq Ali,01799688158,Maida (Refined Flour) Loose,2,68.0,20.0,46.4,2025-07-03
Karim Akter,01791709120,Mojo 250ml Bottle,2,25.0,0.0,50.0,2025-07-03
Tasnia Uddin,01721472996,Teer Mustard Oil Loose,3,200.0,0.0,600.0,2025-07-03
Tasnia Uddin,01721472996,Black Pepper Powder 50g Pack,3,120.0,0.0,360.0,2025-07-03
Rashed Begum,01791208886,Katla Fish Frozen,1,360.0,0.0,360.0,2025-07-03
Rashed Begum,01791208886,Pran Tomato Ketchup 340g Bottle,4,125.0,0.0,500.0,2025-07-03
Nipu Mia,01785685313,Tiger Biscuit 300g Pack,4,58.0,0.0,92.8,2025-07-03
Nipu Mia,01785685313,Pran Chanachur 400g Pack,4,88.0,0.0,140.8,2025-07-03
Shamima Khan,01775302980,Sprite 1L Bottle,3,85.0,10.0,245.0,2025-07-03
Jabbar Chowdhury,01746557544,Radhuni Turmeric Powder 200g Pack,1,148.0,6.67,128.0,2025-07-03
Jabbar Chowdhury,01746557544,Fresh Bread 400g Loaf,5,48.0,6.67,220.0,2025-07-03
Jabbar Chowdhury,01746557544,Danish Butter Cookies 250g,1,205.0,6.67,185.0,2025-07-03
Tasnia Uddin,01721472996,Chinigura Rice Loose,2,165.0,0.0,330.0,2025-07-03
Karim Begum,01762527815,Potato Chips 100g Pack,3,42.0,0.0,126.0,2025-07-03
Abdul Karim,01739674811,Pran Masoor Dal Loose,3,158.0,0.0,474.0,2025-07-03
Abdul Karim,01739674811,Pran Ghee 200g Jar,4,340.0,0.0,1360.0,2025-07-03
Abdul Karim,01739674811,Spinach (Pui Shak) Loose,3,38.0,0.0,114.0,2025-07-03
Nipu Uddin,01769683068,Radish (Mula) Loose,1,35.0,0.0,24.5,2025-07-03
Nipu Uddin,01769683068,Radhuni Cumin Powder 100g Pack,5,95.0,0.0,332.5,2025-07-03
Nipu Uddin,01769683068,Suji (Semolina) 500g Pack,3,55.0,0.0,115.5,2025-07-03
Karim Akter,01791709120,Teer Mustard Oil Loose,3,200.0,0.0,600.0,2025-07-03
Karim Akter,01791709120,Coriander Leaves Loose,3,45.0,0.0,135.0,2025-07-03
Jabbar Das,01748196696,Pran Chanachur 400g Pack,1,88.0,5.0,83.0,2025-07-03
Rashed Ali,01763278908,Bay Leaf (Tej Pata) 20g Pack,1,55.0,5.0,20.0,2025-07-04
Jabbar Sarkar,01741413978,Maggi Masala-ae-Magic 6g Sachet,1,6.0,0.0,6.0,2025-07-04
Jabbar Sarkar,01741413978,Pran Mixed Pickles 400g Jar,6,165.0,0.0,990.0,2025-07-04
Jabbar Sarkar,01741413978,Chinigura Rice Loose,3,165.0,0.0,495.0,2025-07-04
Neela Das,01772617248,Rupchanda Soyabean Oil 5L Bottle,4,945.0,0.0,3780.0,2025-07-04
Neela Das,01772617248,Meizan Soyabean Oil 1L Bottle,1,188.0,0.0,188.0,2025-07-04
Neela Das,01772617248,Fresh Soyabean Oil 5L Bottle,6,925.0,0.0,5550.0,2025-07-04
Jabbar Chowdhury,01746557544,Shrimp (Chingri) Frozen,2,660.0,0.0,1320.0,2025-07-04
Jabbar Chowdhury,01746557544,Fresh Atta 5kg Pack,4,340.0,0.0,1360.0,2025-07-04
Jabbar Chowdhury,01746557544,Garlic Loose,1,180.0,0.0,180.0,2025-07-04
Rahima Roy,01711470400,Arla Butter 200g Pack,1,285.0,0.0,285.0,2025-07-04
Rashed Ali,01763278908,Red Bull Energy Drink 250ml,2,195.0,0.0,390.0,2025-07-04
Rashed Ali,01763278908,Radhuni Meat Curry Masala 100g Pack,4,88.0,0.0,352.0,2025-07-04
Rashed Ali,01763278908,Pran Orange Juice 250ml Bottle,2,35.0,0.0,70.0,2025-07-04
Sabbir Ahmed,01783569459,ACI Vermicelli 500g Pack,1,135.0,1.67,130.0,2025-07-04
Sabbir Ahmed,01783569459,Pusti Soyabean Oil 1L Bottle,2,187.0,1.67,369.0,2025-07-04
Sabbir Ahmed,01783569459,Local Beef,5,750.0,1.67,3745.0,2025-07-04
Rahima Roy,01711470400,Pumpkin (Misti Kumra) Loose,6,42.0,5.0,247.0,2025-07-04
Mannan Karim,01789670176,Cumin Seeds (Jeera) 100g Pack,3,102.0,5.0,296.0,2025-07-04
Mannan Karim,01789670176,Radhuni Garam Masala 50g Pack,1,90.0,5.0,80.0,2025-07-04
Sultana Khan,01757890162,Carrot Loose,2,62.0,0.0,124.0,2025-07-04
Sultana Khan,01757890162,Pran Ghee 500g Jar,5,850.0,0.0,4250.0,2025-07-04
Abdul Karim,01739674811,Pran Sugar 1kg Pack,1,88.0,0.0,88.0,2025-07-04
Jabbar Sarkar,01741413978,ACI Salt 1kg Pack,2,36.0,0.0,50.4,2025-07-04
Jannat Sarkar,01784870614,Radhuni BBQ Sauce 340g Bottle,6,135.0,0.0,810.0,2025-07-04
Jannat Sarkar,01784870614,Milk Vita 500ml Pack,3,56.0,0.0,168.0,2025-07-04
Halim Ali,01756524028,Ilish (Hilsa) Dried,5,1950.0,0.0,6825.0,2025-07-04
Halim Ali,01756524028,Meizan Soyabean Oil 1L Bottle,3,188.0,0.0,394.8,2025-07-04
Sultana Rahman,01786554926,Pran Milk Powder 500g Pack,6,475.0,0.0,2850.0,2025-07-04
Asma Das,01777110455,Mustard Seeds 100g Pack,6,75.0,5.0,311.5,2025-07-04
Nipu Khan,01757863223,Sprite 1L Bottle,6,85.0,0.0,510.0,2025-07-04
Nipu Khan,01757863223,ACI Bombay Sweets 400g Pack,6,95.0,0.0,570.0,2025-07-04
Halim Ali,01756524028,Radhuni Chili Powder 100g Pack,1,80.0,0.0,80.0,2025-07-04
Halim Ali,01756524028,Suji (Semolina) 500g Pack,3,55.0,0.0,165.0,2025-07-04
Halim Ali,01756524028,Red Bull Energy Drink 250ml,2,195.0,0.0,390.0,2025-07-04
Karim Begum,01762527815,Radhuni Coriander Powder 100g Pack,1,65.0,0.0,65.0,2025-07-04
Karim Begum,01762527815,Sandwich Bread 350g Loaf,3,52.0,0.0,156.0,2025-07-04
Jabbar Chowdhury,01746557544,Pran Noodles 350g Pack,1,42.0,0.0,42.0,2025-07-04
Jabbar Chowdhury,01746557544,Kazi Farms Eggs (Dozen),6,148.0,0.0,888.0,2025-07-04
Rozina Sheikh,01759149581,Arla Butter 200g Pack,1,285.0,10.0,265.0,2025-07-04
Rozina Sheikh,01759149581,Kurkure 85g Pack,2,32.0,10.0,44.0,2025-07-04
Nipu Mia,01785685313,Motor Dal (Peas) Loose,4,118.0,0.0,472.0,2025-07-04
Nipu Mia,01785685313,Pran Yogurt 80g Cup,6,18.0,0.0,108.0,2025-07-04
Rashed Uddin,01741514213,Pran Mixed Pickles 400g Jar,6,165.0,5.0,985.0,2025-07-04
Jabbar Chowdhury,01746557544,RC Cola 250ml Bottle,5,23.0,5.0,44.0,2025-07-04
Nafisa Siddique,01728624916,Pran Chanachur 200g Pack,5,45.0,3.33,86.0,2025-07-04
Nafisa Siddique,01728624916,Milk Vita 500ml Pack,1,56.0,3.33,18.4,2025-07-04
Nafisa Siddique,01728624916,Maggi Noodles 4-Pack,3,95.0,3.33,110.0,2025-07-04
Fatema Hossain,01757271259,Clove (Lobongo) 25g Pack,1,118.0,0.0,118.0,2025-07-04
Sabbir Ahmed,01783569459,Meghna Sugar 1kg Pack,2,89.0,6.67,63.2,2025-07-04
Sabbir Ahmed,01783569459,Black Pepper Powder 50g Pack,4,120.0,6.67,184.0,2025-07-04
Sabbir Ahmed,01783569459,Teer Sugar 1kg Pack,4,88.0,6.67,132.8,2025-07-04
Jamal Hossain,01793596808,Radhuni Garam Masala 50g Pack,2,90.0,0.0,180.0,2025-07-04
Jamal Hossain,01793596808,Mojo 250ml Bottle,3,25.0,0.0,75.0,2025-07-04
Tasnia Uddin,01721472996,Meghna Sugar 1kg Pack,1,89.0,20.0,27.6,2025-07-04
Mannan Ahmed,01717087735,Radhuni Mustard Oil 5L Bottle,2,975.0,0.0,1365.0,2025-07-04
Mannan Ahmed,01717087735,Radhuni Mustard Oil 500ml Bottle,4,98.0,0.0,274.4,2025-07-04
Mannan Ahmed,01717087735,Fresh Atta 5kg Pack,5,340.0,0.0,1190.0,2025-07-04
Rahim Sarkar,01776683789,Red Bull Energy Drink 250ml,6,195.0,0.0,1170.0,2025-07-04
Rahim Sarkar,01776683789,Mug Dal (Green Gram) Loose,5,155.0,0.0,775.0,2025-07-04
Rahima Sheikh,01782518935,Cumin Seeds (Jeera) 100g Pack,2,102.0,0.0,204.0,2025-07-04
Karim Karim,01739230583,Pran Milk Powder 500g Pack,3,475.0,0.0,1425.0,2025-07-04
Karim Karim,01739230583,Bashmati Rice Loose,5,195.0,0.0,975.0,2025-07-04
Karim Karim,01739230583,Pran Mango Pickles 400g Jar,6,158.0,0.0,948.0,2025-07-04
Amina Sheikh,01742836459,Paijam Rice Loose,2,63.0,2.5,121.0,2025-07-04
Amina Sheikh,01742836459,Sprite 1L Bottle,6,85.0,2.5,505.0,2025-07-04
Asma Das,01777110455,Fresh Atta 5kg Pack,4,340.0,0.0,952.0,2025-07-04
Asma Das,01777110455,Sandwich Bread 350g Loaf,3,52.0,0.0,109.2,2025-07-04
Amina Sheikh,01742836459,Kazi Farms Eggs (Dozen),6,148.0,10.0,878.0,2025-07-04
Jabbar Das,01748196696,Sprite 1L Bottle,3,85.0,3.33,98.0,2025-07-04
Jabbar Das,01748196696,Tiger Biscuit 300g Pack,3,58.0,3.33,65.6,2025-07-04
Jabbar Das,01748196696,Motor Dal (Peas) Loose,4,118.0,3.33,184.8,2025-07-04
Jabbar Rahman,01711619648,ACI Pure Paneer 200g Pack,6,165.0,6.67,970.0,2025-07-04
Jabbar Rahman,01711619648,Atap Rice (Brown) Loose,4,88.0,6.67,332.0,2025-07-04
Jabbar Rahman,01711619648,ACI Pure Honey 250g Bottle,3,285.0,6.67,835.0,2025-07-04
Rahim Sheikh,01798474353,Chinigura Rice 1kg Pack,1,165.0,0.0,165.0,2025-07-04
Rahim Sheikh,01798474353,Pran Orange Juice 250ml Bottle,1,35.0,0.0,35.0,2025-07-04
Rahim Sheikh,01798474353,Green Chili Loose,1,120.0,0.0,120.0,2025-07-04
Nafisa Siddique,01728624916,Teer Dal (Lentils) Loose,3,135.0,0.0,405.0,2025-07-04
Nafisa Siddique,01728624916,ACI Pure Milk 1L Bottle,4,110.0,0.0,440.0,2025-07-04
Nafisa Siddique,01728624916,Sprite 1L Bottle,3,85.0,0.0,255.0,2025-07-04
Rozina Sheikh,01759149581,Pran Mango Pickles 400g Jar,4,158.0,0.0,632.0,2025-07-04
Rashed Hossain,01732484555,Fresh Brown Bread 400g Loaf,2,55.0,0.0,110.0,2025-07-04
Rashed Hossain,01732484555,Danish Butter Cookies 250g,4,205.0,0.0,820.0,2025-07-04
Sultana Sarkar,01786658248,Meghna Sugar 1kg Pack,5,89.0,0.0,445.0,2025-07-04
Shamima Khan,01775302980,Fresh Atta 1kg Pack,6,70.0,5.0,290.5,2025-07-04
Asma Das,01777110455,Nazirshail Rice 5kg Pack,3,460.0,0.0,1380.0,2025-07-04
Asma Das,01777110455,Milk Vita 1L Pack,6,112.0,0.0,672.0,2025-07-04
Fatema Islam,01794491439,Ispahani Tea 200g Pack,4,122.0,1.67,483.0,2025-07-04
Fatema Islam,01794491439,Pran Mango Juice 250ml Bottle,1,35.0,1.67,30.0,2025-07-04
Fatema Islam,01794491439,Radhuni Turmeric Powder 100g Pack,2,75.0,1.67,145.0,2025-07-04
Tamim Begum,01720483208,Besan (Gram Flour) Loose,3,120.0,0.0,360.0,2025-07-04
Abdul Chowdhury,01764263925,Olympic Biscuit 300g Pack,1,62.0,0.0,62.0,2025-07-04
Abdul Chowdhury,01764263925,Fresh Soyabean Oil 5L Bottle,6,925.0,0.0,5550.0,2025-07-04
Abdul Chowdhury,01764263925,Fanta 250ml Bottle,5,25.0,0.0,125.0,2025-07-04
Mushfiq Hossain,01731008303,Sprite 250ml Bottle,4,25.0,5.0,95.0,2025-07-04
Rahima Roy,01711470400,Pran Mango Pickles 400g Jar,2,158.0,0.0,316.0,2025-07-04
Rahima Roy,01711470400,Dano Milk Powder 350g Pack,1,348.0,0.0,348.0,2025-07-04
Rahima Roy,01711470400,Sundarbans Honey 500g Bottle,6,580.0,0.0,3480.0,2025-07-04
Neela Islam,01735021466,ACI Vermicelli 200g Pack,6,55.0,0.0,330.0,2025-07-04
Neela Islam,01735021466,Carrot Loose,6,62.0,0.0,372.0,2025-07-04
Nipu Uddin,01769683068,Red Bull Energy Drink 250ml,2,195.0,0.0,273.0,2025-07-04
Rafiq Ali,01799688158,Besan (Gram Flour) Loose,3,120.0,0.0,360.0,2025-07-04
Rafiq Ali,01799688158,Fennel Seeds (Mouri) 100g Pack,2,90.0,0.0,180.0,2025-07-04
Rafiq Ali,01799688158,Sprite 1L Bottle,2,85.0,0.0,170.0,2025-07-04
Karim Karim,01739230583,Pran Masala Powder 200g Pack,4,168.0,0.0,470.4,2025-07-04
Asma Das,01777110455,RC Cola 250ml Bottle,2,23.0,20.0,26.0,2025-07-05
Sultana Chowdhury,01710082263,Fresh Toast Biscuit 300g Pack,2,65.0,20.0,110.0,2025-07-05
Karim Begum,01762527815,Mug Dal (Green Gram) Loose,1,155.0,0.0,155.0,2025-07-05
Karim Begum,01762527815,Tiger Energy Drink 250ml,6,75.0,0.0,450.0,2025-07-05
Jabbar Uddin,01768383397,Bottle Gourd (Lau) Loose,2,48.0,0.0,67.2,2025-07-05
Sultana Chowdhury,01710082263,Pran Ghee 200g Jar,4,340.0,0.0,1360.0,2025-07-05
Sultana Chowdhury,01710082263,Radhuni Chaat Masala 50g Pack,5,65.0,0.0,325.0,2025-07-05
Sultana Chowdhury,01710082263,Icing Sugar 200g Pack,2,58.0,0.0,116.0,2025-07-05
Neela Islam,01735021466,Sugar Loose,2,86.0,0.0,172.0,2025-07-05
Neela Islam,01735021466,Indomie Noodles 5-Pack,4,102.0,0.0,408.0,2025-07-05
Rahima Roy,01711470400,Cornflour 200g Pack,4,48.0,5.0,187.0,2025-07-05
Neela Hossain,01792158192,Rupchanda Soyabean Oil 2L Bottle,5,378.0,20.0,1870.0,2025-07-05
Jabbar Sarkar,01741413978,Cornflour 200g Pack,1,48.0,3.33,38.0,2025-07-05
Jabbar Sarkar,01741413978,Pran Tomato Ketchup 340g Bottle,2,125.0,3.33,240.0,2025-07-05
Jabbar Sarkar,01741413978,ACI Soy Sauce 250ml Bottle,1,85.0,3.33,75.0,2025-07-05
Karim Akter,01791709120,Pran Moong Dal Loose,6,148.0,0.0,621.6,2025-07-05
Nipu Hossain,01744772550,Radhuni Garam Masala 50g Pack,5,90.0,0.0,450.0,2025-07-05
Nipu Hossain,01744772550,Sattu Powder 500g Pack,2,75.0,0.0,150.0,2025-07-05
Nipu Hossain,01744772550,Suji Loose,6,105.0,0.0,630.0,2025-07-05
Farzana Islam,01790359038,Katla Fish Frozen,6,360.0,0.0,2160.0,2025-07-05
Farzana Islam,01790359038,Pran Tomato Ketchup 340g Bottle,3,125.0,0.0,375.0,2025-07-05
Nipu Uddin,01769683068,Fennel Seeds (Mouri) 100g Pack,2,90.0,0.0,180.0,2025-07-05
Nipu Uddin,01769683068,Teer Soyabean Oil 2L Bottle,4,378.0,0.0,1512.0,2025-07-05
Shakib Ahmed,01764598478,Katari Bhog Rice Loose,2,170.0,0.0,340.0,2025-07-05
Shakib Ahmed,01764598478,Suji (Semolina) 500g Pack,1,55.0,0.0,55.0,2025-07-05
Karim Karim,01739230583,Tiger Biscuit 300g Pack,4,58.0,0.0,232.0,2025-07-05
Jabbar Sarkar,01741413978,Maggi Masala-ae-Magic 6g Sachet,5,6.0,0.0,30.0,2025-07-05
Jabbar Sarkar,01741413978,Tomato Loose,1,85.0,0.0,85.0,2025-07-05
Sultana Khan,01757890162,Coriander Seeds 100g Pack,2,65.0,20.0,110.0,2025-07-05
Jabbar Uddin,01768383397,Pran Mixed Pickles 400g Jar,2,165.0,10.0,320.0,2025-07-05
Sultana Sarkar,01786658248,Pran Chanachur 400g Pack,6,88.0,0.0,528.0,2025-07-05
Sultana Sarkar,01786658248,Tiger Biscuit 300g Pack,2,58.0,0.0,116.0,2025-07-05
Nasrin Ahmed,01792087367,Coriander Leaves Loose,3,45.0,10.0,125.0,2025-07-05
Karim Karim,01739230583,Icing Sugar 200g Pack,3,58.0,0.0,69.6,2025-07-05
Karim Karim,01739230583,ACI Pure Paneer 200g Pack,5,165.0,0.0,330.0,2025-07-05
Karim Karim,01739230583,Milk Vita 1L Pack,3,112.0,0.0,134.4,2025-07-05
Halim Ali,01756524028,Pangash Fish Frozen,1,240.0,0.0,168.0,2025-07-05
Shakib Ahmed,01764598478,Radhuni Coriander Powder 100g Pack,4,65.0,0.0,182.0,2025-07-05
Shakib Ahmed,01764598478,Lexus Biscuit 200g Pack,4,42.0,0.0,117.6,2025-07-05
Rafiq Ali,01799688158,Sprite 1L Bottle,5,85.0,5.0,168.0,2025-07-05
Jannat Sarkar,01784870614,Maggi Noodles 4-Pack,5,95.0,5.0,470.0,2025-07-05
Fatema Islam,01794491439,Fresh Soyabean Oil 1L Bottle,4,185.0,2.5,735.0,2025-07-05
Fatema Islam,01794491439,Maggi Noodles 4-Pack,2,95.0,2.5,185.0,2025-07-05
Halim Ali,01756524028,ACI Pure Honey 250g Bottle,1,285.0,0.0,199.5,2025-07-05
Rahima Sheikh,01782518935,Suji Loose,1,105.0,0.0,73.5,2025-07-05
Jabbar Sarkar,01741413978,Green Beans Loose,5,78.0,0.0,273.0,2025-07-05
Jabbar Sarkar,01741413978,Radhuni Mustard Oil 1L Bottle,5,195.0,0.0,682.5,2025-07-05
